Lead_Id,Age,Phone_No,Annual_Income_Bucket,Credit_Score,Country,State,No_Of_Dependents,Highest_Education,Ethnicity,No_Of_Children,Household_Size,Gender,Marital_Status
4a23baec-c0a0-1d84-480e-ccabee014516,Middle Age,9000875456,>120k,>700,US,WV,0,College,white americans,0,1,Male,M
ccb905e1-b06b-e10f-8bc4-8b412fcf2236,Middle Age,9758717284,60k-120k,<350,US,OH,1,College,white americans,1,1,Male,M
c048cf50-8857-1a58-9829-67b397ce9cd8,Young,9764693152,<60k,350-700,US,AK,3,High School,african american,0,2,Male,M
35fd91da-55c1-b38c-35c8-f6595ae584a8,Young,9086494979,>120k,>700,US,TX,3,High School,african american,2,3,Male,M
9703a89b-0e84-a863-eedf-e628d717d0d0,Young,9977987001,<60k,350-700,US,ID,1,Graduate School,white americans,1,1,Male,M
cc37869c-53d3-e553-200c-b95b09ffc8ca,Young,9080652026,>120k,>700,US,AK,0,College,white americans,0,1,Male,M
013dcbf7-ae8f-7e7e-5ee5-71ede421b4a4,Middle Age,9668024634,60k-120k,<350,US,OR,3,High School,Latino,3,2,Male,M
79412f0c-99b6-717e-b7a8-be4d770d7314,Middle Age,9272186116,60k-120k,350-700,US,CT,2,High School,white americans,2,1,Male,M
8b83bfd5-5a2d-b737-5cd8-0e2ac9832761,Middle Age,9811421674,60k-120k,<350,US,WY,3,High School,white americans,3,2,Male,M
055857a0-166c-17f4-92c0-08a057eba76e,Middle Age,9871210621,>120k,350-700,US,VT,1,College,white americans,0,1,Male,M
a3b6cd8f-2c03-d93b-5ff9-1e9a7c7fb627,Middle Age,9621487378,<60k,350-700,US,AZ,3,College,Hispanic,2,1,Male,M
6c1cde91-8480-54b6-8a5b-220a4fa5d402,Young,9612119628,60k-120k,<350,US,SD,0,Graduate School,Latino,0,1,Male,M
9fe3472e-fc43-3a86-13ea-c11eb4797c4e,Middle Age,9483949637,>120k,>700,US,DE,0,High School,Latino,0,1,Male,M
112c4817-0d87-cbe6-6183-894c5362795e,Middle Age,9320051850,<60k,350-700,US,IN,2,Attended Vocational,white americans,0,3,Male,M
209f22ff-c35a-64f1-fdee-ad9dfb8f6472,Senior Citizen,9815674650,60k-120k,>700,US,VA,1,Graduate School,african american,0,1,Male,M
83d4ea13-a03a-a7f3-fe14-ac8ac1c25a0a,Middle Age,9813968209,>120k,350-700,US,PW,1,Graduate School,Hispanic,1,2,Male,M
db35c1c9-a82b-0f3e-3dcc-9219a1b666e8,Middle Age,9070839426,60k-120k,<350,US,NE,2,High School,african american,1,2,Male,M
3455a396-3eab-a455-97f1-3e00da308931,Young,9327337465,60k-120k,>700,US,CA,3,College,white americans,0,1,Male,M
1a070ddc-870e-caec-45a8-014e3581b3d2,Middle Age,9912121583,60k-120k,<350,US,VA,1,High School,Latino,1,1,Male,M
bdb538cc-aa2b-d0a7-258d-a54ec9c62bb7,Middle Age,9752514836,<60k,>700,US,ND,3,College,Hispanic,2,2,Male,M
871e22a4-72cd-3d36-e2e3-40c28096b8de,Middle Age,9990633876,<60k,>700,US,NE,1,High School,Hispanic,1,1,Male,M
76b29ae1-6e98-9920-06e9-bb6aec45475d,Middle Age,9387584164,>120k,350-700,US,SC,1,Attended Vocational,Latino,1,2,Male,M
fecea8df-07ee-3170-5eb3-35bca83cac70,Young,9131461765,60k-120k,<350,US,MA,3,High School,Hispanic,0,3,Male,M
937c39f6-e939-64fe-3b8f-e384375c1bbe,Senior Citizen,9055793292,>120k,<350,US,UT,1,Graduate School,Hispanic,0,1,Male,M
6b955d6f-0f6b-cd8f-0534-5f5d638e1ef3,Middle Age,9513555076,60k-120k,>700,US,MO,1,College,african american,0,1,Male,M
d19b5097-b913-4474-b49b-465ac92f85a5,Young,9438286091,<60k,>700,US,ND,1,College,Latino,0,2,Male,M
90efd07c-79b3-c18d-6fcd-4fe92bb56fbd,Middle Age,9468262006,>120k,>700,US,NH,1,College,african american,0,2,Male,M
7d822c45-c506-5dfe-fb94-7bb656159ed9,Senior Citizen,9464350677,60k-120k,350-700,US,IA,0,College,african american,0,1,Male,M
f885271f-8170-c370-04fb-d3d9d0ef9952,Middle Age,9673342111,>120k,<350,US,RI,3,Graduate School,Latino,1,2,Male,M
d480df49-a706-dfde-5b9a-44a915d5bd87,Young,9333075221,60k-120k,<350,US,CO,2,Graduate School,Latino,1,2,Male,M
4f87f16b-16b2-12fd-3f5b-04b18fdf81e4,Middle Age,9441522039,60k-120k,>700,US,AK,2,Attended Vocational,white americans,2,2,Male,M
fa33f897-6993-cd13-6409-d271116bf64e,Middle Age,9491017577,60k-120k,350-700,US,NC,0,Graduate School,Hispanic,0,1,Male,M
9d5b2636-4bf1-b0b3-02c9-12d9fd7d97f1,Middle Age,9942699492,60k-120k,<350,US,AS,2,Graduate School,Latino,1,1,Male,M
37760721-f4ff-455b-fa62-7f29f0b9cfe8,Young,9854735878,60k-120k,350-700,US,NE,3,Attended Vocational,Latino,3,1,Male,M
97909254-10d0-6a9a-469a-beed09683b71,Senior Citizen,9669620776,60k-120k,350-700,US,NY,0,Graduate School,white americans,0,1,Male,M
6da49df9-ad67-0521-04c5-2e2b5c711999,Middle Age,9166985396,60k-120k,>700,US,SD,2,College,Hispanic,2,3,Male,M
8f8a36b3-ff4d-727c-22bb-949e634f3023,Young,9442087656,<60k,<350,US,TX,2,Graduate School,Hispanic,2,2,Male,M
f3c4d10c-19fa-df23-fea7-a6404da634b8,Middle Age,9852617205,>120k,>700,US,MP,3,Attended Vocational,african american,0,2,Male,M
02907654-93db-eff3-d26f-b6a50e5709de,Middle Age,9590648503,60k-120k,<350,US,NE,3,Attended Vocational,african american,3,2,Male,M
44809848-50cf-d22a-87ca-af4a157b76e3,Young,9878470450,60k-120k,>700,US,VI,2,Graduate School,Hispanic,1,2,Male,M
fce03e30-e7d6-a108-cb09-2c64c79fb0ed,Middle Age,9020638045,>120k,>700,US,TX,1,Attended Vocational,Latino,0,1,Male,M
29b2ea3b-0117-c05e-42d3-b003044abfda,Young,9589735033,>120k,>700,US,NH,2,Attended Vocational,Hispanic,1,1,Male,M
ef018e59-f3e0-2ccc-bf05-048154a47465,Middle Age,9063938052,<60k,<350,US,NV,0,Graduate School,african american,0,1,Male,M
2647c0f6-4a1e-161d-73f9-ff5aa4d148e1,Middle Age,9174278238,60k-120k,350-700,US,US,3,Graduate School,african american,2,4,Male,M
dfb08a25-dc4e-3fb4-f14f-fa26f98ff4ae,Middle Age,9906879235,60k-120k,<350,US,WV,2,College,Hispanic,0,2,Male,M
99164296-1cd4-c241-8b8d-d30644a7bb3c,Middle Age,9667078074,>120k,>700,US,AK,0,Graduate School,Latino,0,1,Male,M
fee6bbcc-8d07-cefc-9015-8fe976ba6aac,Middle Age,9747352873,60k-120k,<350,US,OH,0,Graduate School,Latino,0,1,Male,M
b1a90dc9-a6f3-e02a-0a58-41e284fbc143,Middle Age,9368241789,60k-120k,350-700,US,PR,1,High School,african american,0,1,Male,M
5e72e4f9-d900-b245-1e6c-6f13ac33e0fd,Young,9868907704,<60k,<350,US,FL,0,Attended Vocational,Hispanic,0,1,Male,M
6a50ed58-d1c9-e3f8-5ff7-4fa7d143fb6b,Middle Age,9436113290,60k-120k,350-700,US,AK,2,Attended Vocational,Latino,1,2,Male,M
fb7586c6-4044-a6a2-803b-897cbed04d15,Middle Age,9548950693,60k-120k,350-700,US,AR,3,Graduate School,african american,2,2,Male,M
ce871aff-9e07-f6ad-86a2-099dcad2e0cb,Middle Age,9580360940,<60k,<350,US,PA,0,High School,african american,0,1,Male,M
3bbb3c03-6917-c81a-eab8-d11c7b4cbbea,Middle Age,9005942653,<60k,<350,US,KS,2,Attended Vocational,white americans,1,2,Male,M
a4a3a0f8-28cb-d07d-bef9-190db37d93fb,Middle Age,9824158611,>120k,350-700,US,WI,1,Attended Vocational,white americans,1,1,Male,M
959280e1-6e40-8dcb-3680-7a14578aef88,Young,9006699536,60k-120k,350-700,US,MA,0,College,white americans,0,1,Male,M
78dc0d1b-4824-a555-0ae1-c399a0791df1,Middle Age,9123968680,<60k,350-700,US,TN,2,Graduate School,Hispanic,1,1,Male,M
e9b73807-0a6f-035f-2b47-b5f030b094ed,Senior Citizen,9098331525,60k-120k,350-700,US,MS,3,Graduate School,Hispanic,2,1,Male,M
41562d8f-d378-aeca-89ce-a776a0e92513,Young,9716641248,<60k,350-700,US,IL,1,High School,african american,1,2,Male,M
32166d6c-1509-dafc-af4a-f204eecc81a3,Middle Age,9675602327,>120k,350-700,US,MD,0,Graduate School,african american,0,1,Male,M
32e92130-5ff7-7af9-f0d7-410460ac91a3,Middle Age,9246082255,<60k,>700,US,MP,0,High School,Latino,0,1,Male,M
c1a41f07-fe3b-40cc-9313-dc65424232bc,Middle Age,9935390423,<60k,>700,US,WA,2,High School,white americans,2,1,Male,M
bd0f43df-4ef0-5888-7cc9-89aecbd698f9,Young,9915405486,<60k,350-700,US,SC,0,Attended Vocational,Hispanic,0,1,Male,M
17506366-d52d-54f3-6d87-d96b205e2310,Young,9995731809,60k-120k,350-700,US,WV,1,Attended Vocational,Hispanic,0,1,Male,M
89f84fef-8fe7-cbd7-0cac-b21cda198904,Senior Citizen,9971409360,<60k,>700,US,KY,1,Attended Vocational,Latino,1,1,Male,M
60219583-8519-639c-52ad-47b39a8d36dc,Middle Age,9492864027,>120k,350-700,US,OK,1,Graduate School,white americans,1,1,Male,M
35a32767-6577-0e5e-5a35-36ade4230eea,Young,9534284508,60k-120k,<350,US,AK,0,College,Latino,0,1,Male,M
94034b8d-a0a6-a43d-8ed0-acf091fbfd85,Senior Citizen,9695790395,60k-120k,>700,US,ME,2,Graduate School,african american,2,2,Male,M
cc2b7ef3-4bf5-1bd4-7a41-800d3dc19c9c,Senior Citizen,9453312293,>120k,>700,US,CO,0,Graduate School,Hispanic,0,1,Male,M
af352ff7-f954-508f-39ac-8ed70497adc2,Young,9854723390,<60k,>700,US,UM,0,High School,Hispanic,0,1,Male,M
e4538f85-31d0-9a99-a6de-3de87e17a713,Middle Age,9610651037,<60k,350-700,US,NM,0,Graduate School,white americans,0,1,Male,M
b0ae1188-5768-d792-5f6f-69eb6e97f0b0,Young,9123760719,60k-120k,<350,US,MS,2,Graduate School,white americans,1,1,Male,M
e007e198-f928-9d12-b94b-cac8ee3bf471,Young,9426423138,60k-120k,<350,US,OH,0,High School,Latino,0,1,Male,M
cc8673dd-6d3a-e5d6-9640-3e3630deedb0,Senior Citizen,9004808002,60k-120k,<350,US,UM,2,Graduate School,Latino,2,1,Male,M
5160eaad-7639-e5d1-9e78-cd16968efccc,Middle Age,9809143701,60k-120k,<350,US,NE,3,Attended Vocational,african american,0,2,Male,M
b8c8c719-3abe-b353-629e-158bc27a5e3a,Senior Citizen,9427672830,60k-120k,350-700,US,ME,3,College,Hispanic,1,2,Male,M
50433693-6036-7e9f-e0eb-9ef6b5a285f2,Middle Age,9033094297,>120k,<350,US,SD,2,College,Hispanic,1,2,Male,M
35c79431-6074-250a-1424-6957c4eb154e,Middle Age,9996009904,60k-120k,350-700,US,MA,3,Graduate School,Hispanic,1,2,Male,M
7c632ab2-492f-d073-4ab7-32a7b5df2d4e,Young,9108377222,60k-120k,<350,US,LA,0,Attended Vocational,white americans,0,1,Male,M
7eb547dc-244f-f60a-e0d8-5626e48fea79,Middle Age,9904664523,60k-120k,350-700,US,MA,1,Graduate School,african american,0,1,Male,M
c18635d7-691e-542f-4b5c-579fba95b1a6,Middle Age,9838462769,60k-120k,>700,US,IN,2,College,Latino,2,1,Male,M
793e7369-e37e-9330-4aa4-cbb766c33616,Senior Citizen,9734368369,60k-120k,>700,US,NY,3,Attended Vocational,white americans,2,2,Male,M
ab92ef87-b939-1308-4632-8f0890237bc9,Middle Age,9174435491,>120k,<350,US,IL,2,Graduate School,Latino,0,2,Male,M
9d09207a-5a53-31a4-502e-a8c2bd21cb8b,Young,9755551819,60k-120k,350-700,US,MT,1,Attended Vocational,Latino,1,2,Male,M
6f922be0-fd09-1265-610d-f6087aa70c17,Senior Citizen,9381980943,>120k,>700,US,NC,3,Attended Vocational,white americans,3,2,Male,M
e325e417-40f8-b2b5-78b8-53dac94d411b,Senior Citizen,9178879977,<60k,350-700,US,PW,1,College,african american,1,1,Male,M
e70da475-3119-8727-5559-6850b1dda5c2,Young,9056321474,>120k,>700,US,AR,1,Attended Vocational,Latino,0,1,Male,M
85dd0ce1-9a26-5bb4-c46b-406acca9d6e4,Middle Age,9675572096,<60k,<350,US,AZ,2,Graduate School,Hispanic,1,1,Male,M
715a0128-3d77-7d56-9b33-26d7e7c247ef,Middle Age,9674712812,<60k,>700,US,MO,3,Attended Vocational,Hispanic,1,1,Male,M
bcf4c484-ab1f-93d3-719a-d73d9fbf2e8e,Senior Citizen,9226332694,60k-120k,>700,US,GU,0,Attended Vocational,Hispanic,0,1,Male,M
aff9d553-baeb-a3c2-ea0c-86219b93aa1b,Young,9344686073,>120k,<350,US,CT,3,College,african american,1,2,Male,M
d3581bef-ec7f-7838-8606-563c5d29e955,Young,9036407863,60k-120k,>700,US,DE,0,Attended Vocational,african american,0,1,Male,M
1294881d-f716-d38d-7b36-df9a3e456a78,Young,9811380779,60k-120k,350-700,US,TX,2,College,Hispanic,1,2,Male,M
f5305ea5-7d87-5f64-2d34-de259dff0ad3,Young,9490264519,<60k,<350,US,IN,3,High School,Latino,0,2,Male,M
bc94f242-d3a8-cbe4-0b11-aa2e74a32be7,Senior Citizen,9354277007,60k-120k,>700,US,CO,2,College,Latino,1,2,Male,M
21194080-141b-0c50-0d08-4ffa2c47f7c2,Senior Citizen,9809715889,60k-120k,<350,US,AS,3,High School,african american,3,4,Male,M
6027694b-9a68-ae86-da80-20d031fa8634,Middle Age,9345009091,>120k,>700,US,KY,0,Attended Vocational,white americans,0,1,Male,M
7b9075eb-5b02-d628-fc19-71b42cf2a8a3,Middle Age,9393791938,<60k,<350,US,ND,1,High School,african american,0,1,Male,M
4bf11af1-d20c-42f9-8a00-830a14e7715c,Young,9730079421,>120k,350-700,US,TX,2,High School,Hispanic,0,1,Male,M
243ea3b8-98f8-b774-b551-3f668aeb8327,Young,9700786404,>120k,350-700,US,WI,1,College,african american,0,2,Male,M
789808ea-be55-f1d2-6a46-dd37a78c4622,Young,9428596889,60k-120k,<350,US,DC,3,Graduate School,Hispanic,1,4,Male,M
e8347297-f08c-7333-196f-61e6b98a320a,Middle Age,9335764405,60k-120k,>700,US,GU,1,College,white americans,0,2,Male,M
99c3c4ca-543a-5e84-4c3b-ae49f515565c,Young,9328851847,60k-120k,>700,US,CA,0,Graduate School,Hispanic,0,1,Male,M
3c98d60b-ceab-ff92-2069-6483200c9a60,Middle Age,9676391635,60k-120k,>700,US,VI,2,Graduate School,Hispanic,1,3,Male,M
fee64b5f-e79c-fe7b-22ef-d9e8d908481d,Senior Citizen,9780567471,<60k,<350,US,SD,2,Attended Vocational,african american,2,1,Male,M
d3d22edd-8120-cec7-fb1a-92c3ae266361,Young,9076427891,60k-120k,>700,US,GA,3,Attended Vocational,african american,1,2,Male,M
e2325900-4d67-a1f4-a8c0-73b5e680181f,Middle Age,9965282862,60k-120k,350-700,US,NE,2,College,Hispanic,2,2,Male,M
00f21b87-6f07-21fc-b63f-3c09f4b90d72,Middle Age,9967983719,>120k,<350,US,VA,0,College,white americans,0,1,Male,M
aae8883e-c9af-28d5-a1fd-1c6c14ce2894,Middle Age,9681221430,<60k,350-700,US,IA,3,Graduate School,Hispanic,1,3,Male,M
0f38ba03-8bd9-9f27-f8eb-cc2ad077c767,Middle Age,9302082202,<60k,350-700,US,HI,1,College,Hispanic,1,1,Male,M
fb748413-fb2d-06a7-4ac4-243988db2c47,Middle Age,9632564725,>120k,>700,US,IN,3,Graduate School,african american,2,1,Male,M
cf8c80ee-89e0-17e7-fa9b-1c13433fffa5,Young,9701035999,>120k,<350,US,NE,1,High School,african american,1,1,Male,M
1fe7532d-c942-6438-3b9d-e966561a93ae,Middle Age,9984065403,<60k,>700,US,MD,0,Attended Vocational,african american,0,1,Male,M
fdb6e91a-4a1c-6f49-6c28-26704d8695be,Senior Citizen,9684128909,>120k,350-700,US,SD,0,High School,Latino,0,1,Male,M
d534d003-892b-0983-f4d2-dba7ffb8fb5b,Young,9397399393,>120k,350-700,US,KY,3,Graduate School,african american,1,3,Male,M
ad4c32a3-157b-6a46-f523-405c67bee58b,Young,9270069674,60k-120k,>700,US,AK,0,College,Latino,0,1,Male,M
e7846df7-d36f-cbb3-710b-f9cb33b7fb95,Young,9200742798,<60k,<350,US,FM,1,High School,african american,0,1,Male,M
79e4898e-c6c6-644e-340d-7f4079fc5514,Middle Age,9004835492,60k-120k,350-700,US,TX,1,College,Hispanic,0,2,Male,M
c924a073-2f10-4203-fdbf-7b3b910f261f,Senior Citizen,9661818620,<60k,<350,US,MP,3,College,white americans,2,4,Male,M
6d958165-b010-355f-bad6-5e43872bf83f,Young,9172923326,<60k,<350,US,UT,2,Graduate School,white americans,2,2,Male,M
9a9cec23-6b7b-84d9-ae36-e3497e5a7c94,Young,9385687584,60k-120k,350-700,US,MS,2,Attended Vocational,african american,2,1,Male,M
7f8715bd-69d8-b541-3e45-1dfc19312c9b,Middle Age,9354410100,>120k,350-700,US,FL,3,Graduate School,Latino,0,2,Male,M
43569740-8e16-a03d-7926-e0c8469cf059,Young,9831077233,<60k,<350,US,PW,0,Graduate School,white americans,0,1,Male,M
aaeb5002-fb7a-17dc-c937-1f31695c1e9a,Young,9496841044,60k-120k,350-700,US,OR,3,Attended Vocational,white americans,2,3,Male,M
9c012033-9e9f-ed9d-587e-44827cbe33ba,Middle Age,9838855707,<60k,<350,US,FM,1,High School,Hispanic,0,1,Male,M
440c0102-1a07-dfe7-f335-38263294dd6d,Young,9812970705,>120k,<350,US,IN,2,College,white americans,2,3,Male,M
becbcf89-02a2-f9e2-edff-81032c1c348c,Middle Age,9841312647,60k-120k,>700,US,VT,1,High School,Latino,1,2,Male,M
53412011-2c4b-115b-da0d-63f75e25ca76,Middle Age,9071731960,60k-120k,350-700,US,NJ,2,Graduate School,Hispanic,0,2,Male,M
26cf27ff-5c2b-a637-3dc3-a13b091f3462,Young,9552501536,60k-120k,<350,US,ND,3,High School,Hispanic,0,2,Male,M
6c5ef88a-130c-10b6-7c16-da15072a1bdb,Middle Age,9230075416,60k-120k,>700,US,MP,2,Graduate School,Latino,1,2,Male,M
4c54f32a-98b2-2405-0463-24605f96115e,Middle Age,9222254285,>120k,350-700,US,GU,1,High School,african american,0,1,Male,M
5ee9a019-eecb-f238-de85-3865161dcc74,Middle Age,9964524836,<60k,<350,US,MT,3,Attended Vocational,Hispanic,3,2,Male,M
0c3a846b-c1a0-3401-5764-db4dfaffbb88,Middle Age,9457632237,60k-120k,350-700,US,MH,2,Attended Vocational,white americans,2,2,Male,M
336a5548-ba3b-70ff-d926-19589fcb3210,Middle Age,9522094870,60k-120k,<350,US,AS,3,College,white americans,2,3,Male,M
4f65573f-03d8-33b2-f1f4-41af048b31d0,Middle Age,9465755172,60k-120k,350-700,US,SC,1,High School,african american,1,1,Male,M
2f3d2bf9-c385-f9ff-91fd-a65c8fb4c866,Young,9833796700,<60k,>700,US,WV,1,High School,african american,1,2,Male,M
0e013462-1f44-215b-6c08-2dcec770223c,Young,9744365761,>120k,350-700,US,LA,1,College,Hispanic,1,2,Male,M
bb5c177f-c229-2f56-05c1-73011745c879,Middle Age,9403810663,>120k,350-700,US,MA,2,High School,african american,2,1,Male,M
8f61fc4f-45d4-c7c5-decc-524613ee9061,Young,9459881134,<60k,350-700,US,GU,3,High School,Hispanic,2,1,Male,M
271aa74b-a1f7-977e-60ae-7c3fccbfb803,Middle Age,9960885133,60k-120k,<350,US,UM,0,High School,white americans,0,1,Male,M
87dfa5a2-8741-e28b-4426-bfb9abc0d279,Young,9373224377,60k-120k,350-700,US,WY,1,High School,Hispanic,1,2,Male,M
83d0cbee-cfe2-e5aa-9914-bae87b3349e9,Senior Citizen,9403582422,<60k,350-700,US,DC,2,High School,Hispanic,1,1,Male,M
cc2c6f83-fa39-8cc2-5446-404965415860,Senior Citizen,9461204349,60k-120k,350-700,US,LA,3,Attended Vocational,white americans,0,2,Male,M
5a981754-40e8-7e5d-8623-4737590a8db5,Middle Age,9829956517,60k-120k,350-700,US,MN,3,College,white americans,1,2,Male,M
c121e5a1-45a5-2de0-673d-ca194c4a6a3e,Young,9787444888,60k-120k,<350,US,OH,2,College,white americans,2,2,Male,M
e33a6ccb-bca7-040c-323a-3c2686b8d45e,Middle Age,9741164882,>120k,>700,US,MA,1,High School,Hispanic,1,2,Male,M
8ea89761-164b-17f1-04fc-268574e6d070,Senior Citizen,9743938403,60k-120k,350-700,US,MA,3,Attended Vocational,Latino,0,4,Male,M
2a24067a-c7b3-68d2-622c-eeaa9ab378eb,Senior Citizen,9808012738,>120k,350-700,US,PA,3,Graduate School,Hispanic,3,2,Male,M
11bd61e0-b994-7d77-91da-cfe9d2aa1f72,Middle Age,9218505510,60k-120k,350-700,US,VA,1,College,african american,1,1,Male,M
295be230-ea18-6daa-1116-b4dc6649ef44,Middle Age,9151025695,<60k,350-700,US,UT,2,Graduate School,Hispanic,2,2,Male,M
ba0e0691-a92c-a1fe-a1d0-db38ed73b5b8,Middle Age,9134944333,>120k,<350,US,DE,0,Graduate School,white americans,0,1,Male,M
2692298b-61a4-d97f-14e4-e4e52b3f89b9,Young,9293043854,60k-120k,350-700,US,AZ,3,High School,white americans,3,4,Male,M
220a458f-d5f6-fee1-5119-78adf7ff2157,Senior Citizen,9545818092,>120k,>700,US,OK,0,Graduate School,white americans,0,1,Male,M
2617e890-e1c4-ad6f-89ff-bbc3361760ab,Middle Age,9171257337,60k-120k,>700,US,UT,2,High School,white americans,1,1,Male,M
997c2f6a-d39b-d411-36fa-1b920625b088,Senior Citizen,9488136594,60k-120k,<350,US,CO,1,Attended Vocational,white americans,0,1,Male,M
9d48d294-b16c-45ae-41b5-23a147b6baee,Middle Age,9699587233,<60k,>700,US,SC,0,Attended Vocational,african american,0,1,Male,M
8ae44a76-90df-6615-6f40-469ec2db07a9,Young,9433577732,<60k,>700,US,KS,0,Attended Vocational,Latino,0,1,Male,M
bea0dc1d-48a7-3d64-f730-dde607e7c4cc,Young,9874078448,60k-120k,<350,US,MO,3,College,white americans,0,4,Male,M
70486f1b-39e3-3f3c-25f2-a07b71f5f860,Middle Age,9387747162,>120k,350-700,US,MN,3,Graduate School,Latino,1,4,Male,M
39289d48-7839-0e3d-74f7-cfb5d206c97a,Middle Age,9310098841,>120k,>700,US,GA,1,Attended Vocational,Hispanic,1,3,Male,M
f0ed1612-a389-747f-2f8a-4a00bc35cfff,Senior Citizen,9010294507,60k-120k,350-700,US,TX,1,High School,Latino,1,2,Male,M
f9bb3d21-36a5-a070-64a1-be8d0f497809,Middle Age,9032624363,60k-120k,350-700,US,OH,0,Graduate School,Latino,0,1,Male,M
00631b62-1ac7-7fe0-3854-fb2f1fa40ecc,Young,9615654377,<60k,<350,US,CT,3,College,white americans,1,2,Male,M
579faf61-97d2-0f97-0d7a-6209fda4db05,Middle Age,9120398586,60k-120k,350-700,US,HI,1,Attended Vocational,Latino,0,2,Male,M
4b50f417-98da-dd57-63b5-c3c53e26d69e,Middle Age,9662464252,60k-120k,<350,US,NH,1,Attended Vocational,Hispanic,0,1,Male,M
a93e0dd5-4126-fbee-249e-d711b9831d29,Middle Age,9261852081,<60k,<350,US,GU,0,Attended Vocational,Hispanic,0,1,Male,M
48d25afe-3942-d0a2-68ab-c0df31928f81,Young,9481262091,>120k,>700,US,NY,2,Attended Vocational,Latino,1,2,Male,M
436517d5-d72a-1850-5fc7-a23c08678751,Middle Age,9119444816,<60k,350-700,US,OR,1,Graduate School,white americans,1,1,Male,M
74728e37-6f38-49b7-d2b1-11f0e2955bb1,Middle Age,9238681923,>120k,<350,US,WA,0,Attended Vocational,Hispanic,0,1,Male,M
d7723691-5632-2667-e19a-e36ad3ca2afb,Young,9108975866,60k-120k,>700,US,OK,3,High School,white americans,0,3,Male,M
3a48f1aa-ce9f-1ab3-14cb-5918c3a61a11,Middle Age,9587604401,60k-120k,<350,US,OR,3,Attended Vocational,Latino,3,3,Male,M
16b641a0-dba1-178b-6dd7-3c1d41557c3a,Senior Citizen,9946941499,>120k,>700,US,GU,1,Graduate School,Hispanic,1,1,Male,M
3f41d488-a133-62bd-c014-8e709c5859ca,Middle Age,9914047879,<60k,350-700,US,WV,0,Attended Vocational,Latino,0,1,Male,M
b20c094b-ae85-a6bb-fe06-7b492b0387b2,Middle Age,9072342619,>120k,<350,US,KS,3,College,Hispanic,1,2,Male,M
6b7c84c4-dcc1-9320-8829-2c79732ce105,Middle Age,9968041975,60k-120k,350-700,US,NV,0,Attended Vocational,white americans,0,1,Male,M
2702a586-0d2f-eea2-df2b-98da28421fbe,Young,9077306890,>120k,>700,US,SD,0,Attended Vocational,Hispanic,0,1,Male,M
597b1332-5591-a072-fa27-a0c5359dad93,Young,9145775017,<60k,<350,US,NY,0,College,Latino,0,1,Male,M
fad51e66-4d64-542a-ae94-26cd9fcdde4b,Young,9745191533,60k-120k,350-700,US,FM,0,College,african american,0,1,Male,M
0b059111-96d1-1ae5-ba87-cd05f4833afc,Young,9898300500,60k-120k,350-700,US,MS,3,Graduate School,white americans,1,1,Male,M
202d87bd-e778-88d3-a398-50cf2ecb82f8,Young,9863928042,>120k,<350,US,CT,2,High School,african american,2,1,Male,M
d9cf7f3d-016d-a98e-42f9-8f6fdc775461,Young,9411874302,60k-120k,<350,US,MD,0,High School,african american,0,1,Male,M
833c7943-4774-bd96-c9f7-f7f3874f52b4,Young,9862236827,<60k,350-700,US,GA,1,Attended Vocational,white americans,1,1,Male,M
6fd9df50-cd4f-6233-a505-9151412343b2,Middle Age,9370665588,60k-120k,350-700,US,MD,1,Graduate School,african american,0,2,Male,M
f5bc8c4e-b889-67ec-ef4e-c71e295c16c7,Young,9559181144,<60k,<350,US,IN,2,High School,Latino,1,1,Male,M
aac81065-783f-fbac-f7c8-e6c3d5a9e1ad,Young,9050711771,>120k,350-700,US,OK,2,Graduate School,white americans,2,2,Male,M
10ad45df-6e98-f0ab-8bed-d925c4628394,Young,9209980773,60k-120k,>700,US,UM,2,College,white americans,1,2,Male,M
6d167fd4-f3ae-2b8a-7d3d-72ab9b038587,Young,9513155766,<60k,350-700,US,DE,0,High School,african american,0,1,Male,M
4580a4e1-b574-cf88-5265-4c10658b8720,Young,9189806253,<60k,>700,US,RI,1,Attended Vocational,white americans,0,1,Male,M
5bcf8557-ad65-d28d-79ab-47bf545789be,Young,9187255663,60k-120k,<350,US,NH,2,Graduate School,african american,2,2,Male,M
9feb30e3-030f-eecd-3301-50c42d3dd53a,Middle Age,9523522107,60k-120k,>700,US,UT,1,Graduate School,white americans,0,1,Male,M
b99ea096-536a-bb14-f562-283b7b86ab63,Young,9148452320,<60k,<350,US,MS,1,Attended Vocational,Hispanic,1,2,Male,M
2d659e44-5d1b-9eb5-0371-55a1fed8f3c8,Middle Age,9984663004,60k-120k,<350,US,AS,2,Attended Vocational,white americans,1,1,Male,M
d0ec9a60-74f0-2a9e-3092-0d0d6747e262,Middle Age,9270071457,>120k,>700,US,UM,1,Graduate School,white americans,1,3,Male,M
0c8c89af-c0ef-2fdb-5daa-a1f6daf8097f,Middle Age,9483949567,60k-120k,350-700,US,MA,2,High School,Latino,2,3,Male,M
8819eb23-1a4c-1ff7-38c8-eb98bfbc020f,Young,9622776973,<60k,>700,US,MT,2,Graduate School,Hispanic,0,2,Male,M
f1b3f3b2-f22b-fea6-7532-558bb09fc041,Senior Citizen,9747239754,60k-120k,>700,US,FL,2,Graduate School,african american,1,2,Male,M
